gpa,college_tier,study_time,switch_months,risk_score,ambition_score,stability_score,learning_score,salary_priority,wlb_preference,ctc,company_type,location_tier,workload_score,skill_match,savings_rate,switch_probability,predicted_2yr_salary,satisfaction_score
9.27,2,2.45,27,3,2,1,2,2,10,8.31,1,1,5.24,61,62.29,40.5,18.18,69.72
8.17,3,0.96,30,2,10,6,9,3,4,16.82,5,2,6.02,82,56.03,41.6,22.68,53.31
6.13,3,2.97,30,3,4,3,1,10,8,13.98,2,3,6.81,41,69.37,50.7,17.4,50.41
8.27,3,1.07,21,5,8,1,10,5,7,24.05,2,1,4.44,66,51.14,42.7,36.1,54.37
9.18,2,2.46,23,10,10,3,6,2,4,24.12,4,2,8.41,78,29.51,59.6,31.96,49.09
9.8,3,3.91,19,4,7,8,8,1,1,7.58,1,1,4.88,64,45.89,78.1,13.87,66.97
8.72,3,2.23,27,10,7,6,6,7,9,24.75,4,2,6.51,63,66.48,60.3,51.24,71.72
6.42,1,2.36,20,3,9,10,8,4,4,18.67,3,3,8.86,58,40.02,54.599999999999994,23.32,47.21
6.03,2,2.77,32,6,3,8,8,4,5,10.43,5,2,7.14,52,31.01,51.7,14.83,53.71
8.02,3,3.98,22,10,9,5,3,2,5,15.41,3,2,4.57,87,68.54,80.8,23.95,76.29
8.5,3,1.05,26,7,6,4,7,1,10,23.85,4,1,8.12,82,57.97,30.5,30.44,52.55
7.68,2,3.84,18,7,6,1,10,2,1,4.74,5,2,7.48,51,63.68,60.4,7.12,55.0
9.38,3,3.04,33,6,5,1,3,10,9,6.72,4,3,5.83,63,43.16,56.4,10.23,55.51
7.04,3,3.43,34,1,3,5,4,4,10,4.29,4,3,4.53,42,44.8,47.300000000000004,7.15,52.4
8.89,2,0.62,30,6,3,4,7,5,4,10.63,1,3,4.84,66,52.22,29.2,21.69,63.82
6.99,3,0.9,26,9,5,10,9,1,9,9.71,4,2,6.32,81,23.19,26.0,17.52,52.68
7.52,2,2.74,27,3,4,2,3,5,10,15.28,2,3,4.36,43,31.66,40.400000000000006,23.88,55.43
7.68,2,1.98,31,5,9,7,7,9,7,17.68,5,2,8.42,51,69.7,48.8,27.15,50.61
8.21,2,2.1,28,1,1,9,3,4,6,14.88,2,1,4.32,43,45.78,36.0,20.82,51.54
7.09,1,2.73,12,10,4,5,2,8,5,12.67,2,3,4.45,44,55.43,52.3,15.48,58.38
9.27,3,0.7,24,3,9,4,8,9,1,10.99,1,1,5.94,47,38.3,38.0,22.6,53.38
8.81,3,2.5,27,5,4,10,1,10,9,17.32,4,1,6.22,40,26.4,49.0,23.93,42.67
6.69,2,2.44,29,7,10,7,6,5,1,4.08,3,2,8.7,70,31.79,54.4,8.89,58.61
8.37,1,3.2,20,1,8,6,7,2,9,10.77,5,3,5.86,59,61.61,66.0,19.72,64.05
8.7,2,3.34,28,2,7,5,1,1,4,18.54,4,1,6.7,65,30.81,71.4,30.66,64.89
9.59,3,1.65,33,10,9,2,4,3,5,15.58,5,1,7.47,44,50.78,49.5,33.14,60.93
6.22,2,1.1,29,5,2,10,8,8,5,7.07,2,1,5.45,73,24.17,36.0,9.52,49.93
7.27,1,0.59,34,7,7,9,4,7,1,14.25,5,2,4.48,44,57.99,27.9,19.19,49.22
6.53,3,1.1,29,5,4,10,2,10,7,19.76,3,1,7.37,90,47.16,34.0,28.78,55.49
6.57,1,0.63,26,10,8,3,1,10,5,6.8,3,1,5.91,95,63.61,44.3,9.33,61.21
9.14,3,2.17,18,8,5,7,3,6,9,14.63,4,2,8.53,54,63.18,43.7,27.2,53.84
6.2,1,1.16,13,7,10,4,10,4,1,18.84,2,3,5.15,60,40.96,42.6,30.04,51.37
6.77,1,2.09,13,5,10,10,9,6,5,8.99,5,1,8.79,84,32.94,68.9,11.58,56.71
7.83,2,1.15,16,6,8,6,3,7,6,6.35,1,1,5.38,83,52.94,35.5,12.06,65.22
6.32,3,1.95,35,1,6,5,8,4,10,24.32,4,1,7.41,54,55.41,48.5,40.37,55.47
6.62,2,2.95,27,4,7,9,4,10,4,21.4,5,2,6.4,67,39.67,52.5,28.69,50.55
6.05,2,3.65,29,7,7,1,10,7,3,21.86,1,2,8.76,78,40.23,65.5,44.6,60.73
7.83,2,3.6,19,10,4,3,10,10,4,10.89,5,3,6.16,87,32.26,54.0,19.91,65.09
8.78,3,0.88,15,2,8,9,2,4,8,11.44,3,3,7.1,68,27.9,51.8,21.16,54.84
9.28,2,2.46,18,9,7,7,3,9,1,24.47,5,1,4.47,77,56.8,48.6,44.6,66.92
6.75,1,2.05,14,2,3,3,8,3,8,5.9,1,2,8.1,80,49.5,37.5,12.21,58.31
9.45,3,1.57,17,8,7,1,4,2,6,8.5,1,1,5.26,90,45.48,36.7,14.03,62.6
8.43,3,3.35,22,7,6,6,6,9,10,14.05,3,3,4.87,60,38.75,61.5,21.45,59.57
8.22,1,2.06,29,1,10,4,3,6,10,10.26,1,1,8.72,92,69.33,59.6,16.94,69.22
6.05,2,3.42,24,5,7,5,4,9,7,23.61,3,3,6.14,68,61.83,55.2,35.63,59.01
8.31,1,1.87,21,9,3,4,10,10,9,10.95,5,2,8.46,93,53.66,32.7,16.58,55.26
7.0,1,0.56,36,10,5,4,6,8,4,10.61,2,3,7.96,83,20.46,21.6,17.1,53.22
8.45,1,1.45,19,7,6,9,2,5,5,15.1,5,3,7.26,79,65.5,32.5,25.28,58.35
7.41,2,3.35,20,5,6,4,8,5,7,16.6,2,1,6.18,84,49.68,55.5,21.56,58.61
8.44,3,1.35,23,4,10,7,10,9,7,14.4,3,1,5.36,78,65.65,57.5,25.16,66.39
7.49,2,2.48,27,6,2,1,1,9,1,9.74,3,3,5.9,45,56.4,34.8,12.95,46.46
9.04,1,2.33,14,1,7,9,5,5,3,13.79,5,1,5.52,58,38.54,59.3,23.1,59.28
6.42,3,1.2,26,6,3,3,9,8,6,13.07,5,3,7.13,59,43.25,33.0,23.02,56.56
7.02,2,1.8,23,3,8,7,8,8,2,6.8,1,3,8.54,57,41.48,44.0,9.77,52.35
9.43,2,2.67,20,3,4,10,9,10,10,9.28,2,3,8.22,72,39.56,57.7,18.69,61.35
7.57,1,2.95,18,9,10,9,6,4,10,9.3,5,1,7.81,83,31.35,60.5,18.67,65.37
9.23,2,2.63,22,6,6,6,1,5,10,8.09,2,3,7.0,77,20.47,63.3,16.23,60.31
8.74,1,3.34,35,1,3,2,8,7,4,7.2,2,1,8.06,69,23.88,55.4,13.38,57.2
8.15,1,3.42,27,7,8,5,2,7,9,4.99,3,1,5.9,67,56.73,60.2,6.95,59.92
6.53,1,0.64,19,7,3,5,6,7,2,23.87,5,1,8.11,61,41.27,30.4,45.54,49.76
7.09,3,3.23,36,9,4,2,3,8,3,4.49,3,2,4.08,58,69.16,64.3,7.53,65.53
6.54,3,0.99,12,7,4,7,9,3,7,20.3,1,1,8.17,51,68.0,37.9,40.23,54.76
7.38,1,1.83,28,3,6,1,7,7,4,9.14,3,3,6.98,70,54.58,39.3,15.94,61.81
6.76,3,2.85,22,6,8,4,2,10,9,21.4,4,1,8.2,90,62.47,52.5,32.66,60.74
9.08,2,3.07,23,2,9,5,10,4,6,6.27,2,2,7.75,85,42.53,75.7,12.31,73.6
6.53,2,3.7,23,5,9,8,5,8,7,8.78,1,2,6.63,90,52.24,82.0,11.77,64.96
8.16,3,3.49,25,3,9,7,2,6,5,4.32,3,3,5.1,51,52.31,63.900000000000006,6.01,55.76
9.35,3,3.5,14,1,8,1,3,10,3,10.55,5,1,5.58,81,23.62,70.0,20.0,63.47
9.17,1,3.4,33,6,8,10,6,5,8,14.02,2,3,5.52,43,59.23,75.0,26.83,68.14
6.49,3,3.62,19,10,6,9,3,1,8,5.82,2,2,8.6,68,34.27,59.2,7.29,50.94
9.45,1,2.51,31,6,9,3,8,4,10,20.67,5,2,8.57,51,21.53,58.099999999999994,34.53,53.55
8.14,3,2.0,16,7,4,2,7,4,6,5.37,4,2,8.54,74,55.2,40.0,10.36,57.98
6.03,2,1.21,20,8,2,8,1,4,2,9.35,4,3,8.2,71,30.3,26.1,17.67,49.42
9.0,3,0.72,17,3,6,1,8,10,6,20.33,1,3,5.91,85,36.32,43.2,42.7,66.03
8.48,3,0.63,18,1,4,3,7,6,7,5.57,3,3,7.05,94,29.39,19.3,7.55,49.89
6.29,2,3.1,23,10,5,5,2,6,8,21.91,2,2,8.37,75,43.29,65.0,40.95,67.72
7.66,1,1.08,12,6,6,6,2,7,1,19.93,2,1,5.86,46,65.11,43.8,33.33,57.61
6.54,2,1.39,28,9,3,1,2,4,8,10.86,1,1,4.3,43,50.95,24.9,18.17,54.61
6.06,3,1.21,15,9,4,1,6,4,8,13.94,2,3,5.63,40,53.72,39.1,29.89,58.72
6.05,1,2.77,20,6,9,4,3,6,9,12.45,2,2,7.88,77,28.89,61.7,16.49,54.58
7.47,3,2.71,29,5,1,4,6,3,2,9.77,3,2,6.12,40,36.5,45.1,18.23,51.93
9.77,1,1.84,30,5,3,9,2,10,6,18.73,2,3,6.42,50,60.26,43.400000000000006,29.0,55.65
9.24,1,0.77,33,8,4,5,2,2,6,17.07,2,1,6.22,55,66.83,29.7,36.09,58.2
6.57,2,3.26,23,8,4,3,5,10,7,22.33,1,2,7.95,58,22.52,62.599999999999994,39.74,59.31
9.25,3,1.51,18,2,9,2,9,3,6,19.89,1,1,5.4,86,46.94,54.1,34.36,70.49
6.88,1,3.49,13,2,2,4,8,1,4,19.41,1,1,5.88,73,29.22,40.900000000000006,39.99,64.22
9.21,3,0.54,20,7,4,5,5,2,1,5.02,3,1,6.31,93,34.71,33.4,9.85,62.7
6.23,2,2.63,20,8,3,10,6,7,5,18.47,3,2,7.77,56,22.06,52.3,29.01,49.77
7.25,2,1.15,25,5,3,2,8,8,5,10.32,3,3,8.78,90,32.73,28.5,12.77,45.88
7.48,1,3.52,27,8,6,9,10,10,8,9.56,4,2,7.23,80,65.54,67.2,11.65,63.58
6.24,3,2.27,28,2,5,1,2,3,1,23.3,3,3,4.78,58,38.73,37.7,49.96,62.18
8.22,2,1.52,28,4,3,8,10,2,6,8.42,1,3,8.15,68,26.61,38.2,11.88,51.76
7.19,2,2.51,20,9,10,7,9,9,3,6.61,1,2,5.75,82,55.76,57.099999999999994,14.26,70.79
8.83,3,1.83,19,10,4,2,8,10,9,21.43,2,2,4.43,81,30.43,36.3,43.48,60.18
8.8,3,1.97,34,6,1,2,7,10,7,6.47,2,2,6.59,79,22.13,34.7,11.73,59.35
6.36,2,2.25,29,9,9,1,2,2,5,22.39,3,3,5.73,42,46.25,65.5,27.53,57.04
7.43,2,3.03,19,2,1,7,7,5,9,10.82,3,1,5.51,84,49.56,42.3,20.52,65.89
8.43,2,2.76,18,6,4,5,3,8,8,14.44,1,3,4.18,64,40.38,53.599999999999994,27.98,65.96
8.61,3,1.69,14,8,1,2,4,1,3,4.19,2,2,7.27,57,21.24,22.9,6.29,42.05
7.84,3,3.95,19,6,4,10,10,4,1,8.79,2,1,6.81,91,67.57,61.5,14.63,67.02
7.14,3,1.94,29,3,1,7,10,9,4,14.35,5,2,7.67,42,36.26,35.4,21.12,41.83
7.37,3,1.97,21,8,5,6,10,8,2,9.93,1,1,5.27,78,62.19,49.7,16.17,65.11
7.23,3,3.4,26,10,8,6,3,9,9,16.3,2,1,8.77,43,62.07,78.0,22.05,60.66
8.62,1,2.98,23,5,9,2,9,10,1,22.62,5,2,5.0,50,20.78,58.8,48.26,61.32
9.37,2,0.51,24,8,6,1,6,1,10,12.64,5,1,7.09,82,42.37,43.1,20.04,53.94
7.75,3,3.32,20,6,2,6,9,6,7,19.63,4,3,8.48,73,50.58,43.199999999999996,32.35,59.0
9.8,2,2.37,32,9,10,7,5,2,2,18.61,4,3,8.39,49,33.79,53.7,23.75,44.36
6.98,3,2.36,14,1,4,5,3,1,3,20.82,4,3,6.01,93,41.5,48.599999999999994,25.34,57.34
7.34,2,2.58,15,5,1,6,5,2,5,24.52,5,2,8.88,90,31.9,40.8,52.61,59.11
6.3,2,2.85,33,1,6,4,1,7,10,24.14,2,1,7.88,54,66.65,57.5,46.58,57.78
8.81,3,3.43,12,3,3,7,7,7,9,19.72,4,2,5.55,57,66.11,46.300000000000004,28.41,56.79
9.01,2,1.86,21,1,3,6,4,8,10,15.39,2,2,6.77,75,61.94,33.6,33.22,67.21
6.78,2,0.96,33,8,4,10,5,5,10,10.75,5,3,7.9,87,21.92,26.6,14.98,44.99
7.82,2,2.37,35,9,6,6,7,5,4,21.37,2,1,6.81,92,39.99,59.7,43.92,67.18
6.77,1,3.73,15,3,10,6,4,4,6,4.68,1,1,6.04,83,43.42,85.3,6.58,70.66
7.03,2,1.21,19,3,7,8,2,8,9,13.79,1,2,5.59,41,23.66,33.1,23.99,49.41
9.28,1,3.0,29,10,4,2,2,1,8,7.48,2,1,5.52,41,38.59,48.0,10.27,54.56
7.01,3,0.66,17,5,8,8,5,10,8,16.74,3,3,4.48,50,63.51,47.6,31.77,62.34
9.49,3,3.02,32,4,2,3,9,8,6,8.26,2,2,5.89,57,37.46,56.2,13.28,60.78
8.06,1,3.39,28,6,10,4,5,6,10,12.66,1,1,8.69,91,53.37,82.9,15.97,59.81
6.43,1,3.93,29,6,9,5,6,7,3,18.54,3,3,8.41,80,25.52,72.30000000000001,38.07,67.39
8.97,1,2.05,19,6,5,7,5,4,8,22.23,3,3,6.88,69,30.96,36.5,41.14,53.76
7.76,2,1.23,24,7,5,10,4,3,6,16.38,1,2,5.03,67,23.76,45.3,34.5,63.63
6.03,1,3.57,12,9,4,2,4,1,1,4.14,4,3,7.89,61,21.26,49.699999999999996,7.97,56.52
6.75,3,3.9,36,8,7,2,1,2,3,19.23,5,3,5.46,58,54.5,64.0,42.11,71.96
8.56,3,2.9,26,1,6,6,2,5,4,22.69,3,2,8.63,71,49.72,50.0,46.29,65.4
9.3,1,1.94,20,2,6,10,9,3,4,15.54,2,3,5.68,55,20.98,52.4,32.33,61.46
8.35,2,3.33,27,2,2,4,5,3,3,15.86,4,2,8.0,56,57.92,43.3,31.4,58.21
6.53,2,2.4,13,7,2,6,1,2,9,7.58,5,3,7.25,74,43.65,46.0,9.31,53.19
9.11,1,3.46,33,10,8,2,5,4,4,18.07,1,1,8.22,82,55.6,72.6,30.3,69.72
9.21,2,2.06,13,6,2,10,3,6,6,13.34,5,2,6.21,88,64.73,26.6,17.15,53.28
6.79,2,2.28,17,6,2,10,7,10,8,24.83,2,2,8.5,73,49.58,41.8,43.01,53.43
7.3,1,2.15,34,2,9,10,7,4,4,7.84,3,2,6.81,53,43.74,62.5,15.69,65.31
7.86,1,3.74,29,8,4,7,8,8,5,11.76,4,3,8.09,72,60.37,64.4,16.21,61.91
7.85,3,1.4,35,1,7,7,3,10,9,8.23,2,2,4.22,83,27.93,45.0,17.62,68.07
7.6,3,1.7,12,6,2,8,5,5,1,16.47,1,1,6.34,86,69.65,29.0,29.91,64.36
6.71,3,2.1,19,4,7,3,6,3,3,21.23,2,3,6.94,43,59.58,59.0,37.76,58.61
6.46,2,3.71,32,1,1,2,9,8,4,13.12,3,1,6.73,74,29.89,58.1,24.33,59.85
6.97,1,1.32,26,1,8,2,8,6,9,23.14,2,3,8.05,91,45.46,47.2,50.6,63.32
8.24,3,1.62,14,2,2,4,1,5,1,6.63,3,1,6.17,91,31.6,35.2,11.75,62.23
7.17,2,1.98,14,7,6,6,4,10,8,16.63,2,1,8.89,73,23.67,54.8,23.16,53.96
6.31,3,1.46,35,1,3,9,10,2,5,15.41,5,1,7.89,67,55.95,34.6,22.47,56.59
7.85,1,1.87,35,9,3,9,2,4,9,18.52,5,2,6.26,52,66.95,37.7,32.86,57.51
7.86,1,2.2,12,8,2,10,3,9,4,14.03,3,2,4.9,47,69.35,30.0,17.95,52.77
7.38,2,2.24,24,6,5,8,7,5,1,22.76,5,1,5.63,59,62.11,37.400000000000006,40.77,63.38
7.0,1,2.76,28,1,7,10,8,4,4,16.49,3,2,5.11,67,36.25,52.599999999999994,19.9,51.95
8.13,3,2.06,12,7,4,7,8,6,9,17.3,1,2,7.69,59,54.81,41.6,35.4,58.18
8.33,1,1.27,16,9,10,1,10,3,8,8.4,1,3,4.7,89,53.94,44.7,13.29,69.76
6.53,3,1.25,26,9,5,8,9,3,4,13.49,5,2,8.77,45,57.07,46.5,18.45,47.22
9.2,3,3.7,13,3,1,4,1,3,4,18.4,1,3,8.95,44,32.9,51.0,24.95,49.44
7.61,3,3.56,15,5,6,7,9,7,9,20.96,4,1,4.07,43,56.23,54.6,28.16,59.75
8.34,1,1.69,27,2,5,9,1,9,6,20.58,5,2,5.94,49,59.35,44.9,39.94,57.96
7.11,1,3.88,15,10,4,8,8,8,7,20.99,5,2,7.53,73,39.37,63.8,32.81,55.72
6.38,3,2.6,34,1,5,5,1,1,10,19.51,5,2,4.78,40,23.32,61.0,34.41,55.32
8.01,2,0.71,21,4,10,2,6,8,10,23.29,3,2,8.0,65,66.93,54.1,32.58,61.87
6.46,3,1.8,34,9,2,9,1,6,1,23.42,4,1,5.25,88,36.83,35.0,38.18,57.25
7.97,1,3.17,21,2,2,4,7,9,9,10.46,2,2,7.44,48,64.68,42.7,19.35,61.41
6.57,2,3.62,23,5,8,10,9,7,10,11.77,1,1,6.21,69,27.12,67.2,21.87,63.48
6.94,3,2.3,30,4,7,6,9,4,10,23.46,4,2,6.17,46,45.91,46.0,50.48,62.81
7.04,3,3.25,17,5,4,10,5,4,6,24.06,1,2,8.76,79,56.17,52.5,33.78,61.68
7.33,1,2.27,23,1,9,4,4,5,2,13.54,4,2,5.23,59,25.68,66.7,19.83,55.97
6.9,2,3.51,23,8,6,1,10,2,5,7.31,1,3,6.89,63,64.68,57.099999999999994,11.13,57.55
6.18,2,3.75,13,5,6,2,4,4,3,16.44,5,2,4.89,78,40.41,59.5,23.25,66.47
6.19,2,3.76,27,1,8,4,8,9,2,5.32,4,2,7.9,42,46.96,65.6,10.26,60.04
9.29,1,3.43,25,3,2,5,9,4,9,14.09,1,2,6.37,83,61.69,52.300000000000004,25.2,67.1
6.63,2,1.11,31,1,7,3,7,10,4,17.6,4,1,4.95,69,26.63,32.1,22.65,46.93
7.32,2,2.98,28,6,1,7,9,6,9,9.2,2,2,4.42,95,27.19,36.8,17.32,59.68
8.65,3,2.18,16,6,8,6,6,8,10,22.72,3,1,6.99,58,37.88,47.8,48.49,64.86
8.59,2,0.68,24,8,4,2,5,4,3,9.77,5,3,6.46,70,43.37,28.8,21.19,59.09
7.21,2,3.8,21,6,6,5,4,8,9,9.13,2,2,8.09,86,36.7,65.0,14.74,60.92
8.59,1,3.67,14,10,4,5,6,6,5,7.27,4,2,5.91,89,43.09,51.7,11.85,62.78
8.01,2,3.47,36,10,6,7,1,5,2,23.55,4,2,4.16,59,32.65,63.7,43.84,65.97
7.63,1,2.13,31,4,8,5,9,10,7,5.63,5,1,4.78,80,21.33,51.3,6.93,55.87
9.5,1,2.75,30,4,6,1,7,8,10,20.16,3,3,7.16,53,64.05,57.5,24.7,50.43
7.78,3,2.06,16,9,9,2,7,4,3,9.22,3,1,4.37,76,32.94,54.6,16.38,59.45
6.02,1,1.8,33,4,5,8,2,9,6,21.86,1,2,8.9,92,48.67,52.0,42.54,65.67
6.67,1,2.97,24,9,2,6,1,7,8,4.23,1,1,5.74,77,44.37,37.7,8.73,65.2
6.62,3,0.99,16,9,10,5,3,4,4,17.09,5,2,7.83,93,28.1,58.9,36.07,70.15
7.74,3,2.89,32,6,8,2,9,8,7,21.06,5,3,7.13,76,51.41,61.900000000000006,33.1,66.49
6.56,1,3.28,29,10,2,6,4,7,8,17.92,5,1,4.17,71,53.56,47.8,30.16,60.5
8.14,1,2.0,32,4,6,9,10,9,6,24.42,5,2,4.79,40,39.47,38.0,46.33,51.94
9.54,2,2.3,36,10,9,5,8,1,5,9.18,1,2,5.01,63,40.29,50.0,18.38,65.5
6.62,1,0.62,30,8,3,5,4,9,9,8.59,3,1,7.41,60,32.65,29.2,17.73,56.24
9.12,1,3.68,14,8,1,3,7,5,3,15.51,4,1,6.34,90,69.48,43.800000000000004,29.46,72.49
8.94,2,3.4,25,2,4,7,5,5,7,16.92,1,3,4.71,63,29.49,61.0,24.73,54.99
6.45,2,3.06,12,2,7,7,6,4,1,17.29,3,3,6.7,85,50.06,65.6,32.07,68.92
9.14,1,2.48,25,2,4,8,5,7,9,15.65,5,3,5.28,41,49.08,53.8,20.53,50.81
7.22,1,3.3,17,9,2,7,5,9,8,18.17,3,2,4.35,64,47.59,47.0,31.76,58.96
6.29,1,0.86,35,5,3,6,8,8,10,16.38,1,3,5.59,44,56.97,33.6,31.19,60.24
6.5,1,0.52,15,10,7,1,1,5,10,19.47,2,2,5.37,40,28.14,46.2,38.83,52.52
7.47,2,3.0,32,5,8,1,2,1,2,14.97,2,2,7.18,59,57.4,71.0,31.67,64.11
7.36,2,1.47,15,7,7,4,8,2,8,6.4,1,3,7.09,47,48.58,36.7,11.93,58.49
7.5,1,2.85,34,2,9,7,8,10,6,18.18,2,2,8.02,55,53.98,59.5,24.23,58.48
8.65,2,2.36,12,1,9,1,3,6,10,11.7,2,2,7.07,88,43.31,67.6,22.88,73.16
6.41,2,1.32,32,9,6,8,6,7,6,11.47,3,3,7.07,73,28.18,36.2,24.25,57.81
9.37,2,3.89,18,4,1,7,8,2,6,7.96,5,2,6.61,73,64.45,49.9,10.63,55.68
9.46,2,1.28,15,9,10,2,7,5,7,7.02,2,2,5.52,87,55.74,56.8,8.69,62.06
6.59,1,2.57,20,7,4,8,1,6,6,21.24,4,1,8.32,52,38.5,46.7,45.99,56.2
9.51,2,2.75,25,5,5,4,8,8,2,23.85,2,3,8.89,84,32.9,59.5,48.04,62.27
8.96,1,1.94,20,9,1,3,9,10,2,9.32,4,1,6.55,76,34.08,42.4,20.35,65.41
9.46,2,1.25,18,1,5,2,10,2,7,16.82,3,1,8.87,58,26.7,39.5,24.32,41.32
6.38,2,2.56,19,3,7,6,7,10,6,15.29,4,3,8.84,81,48.2,47.6,30.79,66.38
7.6,2,1.38,26,3,3,5,5,8,5,18.87,1,2,6.89,65,60.37,32.8,28.07,52.35
6.56,1,2.48,23,1,10,8,3,1,8,9.27,3,1,4.37,94,67.82,55.8,13.52,67.97
7.78,3,1.23,25,7,2,7,7,9,9,21.61,1,2,6.37,57,40.1,20.3,33.33,43.13
7.4,2,1.28,12,7,7,3,7,7,5,7.9,1,3,5.63,58,57.03,36.8,17.1,64.22
7.32,3,0.83,13,1,10,5,7,9,10,24.28,5,3,5.69,88,64.92,43.3,32.47,61.3
9.59,3,0.66,19,7,3,3,8,8,3,23.17,5,2,6.83,53,53.0,22.6,36.11,47.89
8.87,1,1.43,23,6,10,7,1,7,4,21.9,5,2,5.24,66,20.85,61.3,34.44,55.4
6.2,1,3.82,23,8,9,1,2,2,4,21.24,3,2,4.49,49,34.79,77.19999999999999,36.23,60.61
6.58,2,1.61,29,1,3,6,10,6,7,19.18,1,1,7.86,80,23.56,39.1,29.85,56.51
8.2,1,1.51,21,2,5,7,8,10,1,7.04,1,1,7.5,45,49.02,31.1,9.86,46.33
9.76,3,3.58,34,5,1,9,10,1,9,13.93,5,3,8.92,80,39.0,44.8,30.6,62.3
8.92,3,1.72,24,5,8,6,4,4,2,11.47,1,3,7.18,73,66.99,46.2,24.06,68.37
6.21,2,2.31,33,2,6,1,3,2,9,21.53,4,1,5.23,49,40.6,45.1,32.23,48.5
9.44,1,1.92,22,6,1,7,6,10,7,15.59,2,2,5.05,53,65.66,39.2,27.41,54.97
8.93,2,2.12,16,2,3,8,10,4,7,10.42,2,1,4.34,90,53.36,44.2,16.74,66.48
7.42,2,1.15,30,4,8,8,9,6,7,11.34,4,3,5.69,51,25.72,55.5,17.16,55.35
6.54,1,0.9,12,1,6,9,4,3,10,21.43,4,3,5.03,94,52.94,29.0,38.74,62.1
6.72,3,2.21,14,8,10,1,3,6,8,11.24,4,3,7.82,67,35.53,59.1,18.01,61.01
8.22,1,2.89,13,2,8,10,9,10,2,11.85,1,3,6.06,76,56.47,63.900000000000006,14.47,64.75
8.08,2,3.68,34,2,2,1,5,1,10,11.3,4,3,4.83,63,42.2,45.800000000000004,23.9,60.01
7.09,2,1.86,28,2,6,8,9,10,6,12.9,4,3,5.27,69,69.63,50.6,22.19,66.4
7.82,2,3.9,17,4,3,3,5,7,9,4.38,1,2,7.38,48,46.44,48.0,8.1,56.31
7.47,2,2.32,31,7,6,6,6,3,4,23.22,4,1,7.63,82,33.33,48.2,35.16,53.52
8.33,2,1.26,29,6,1,8,8,10,2,21.23,5,1,5.74,44,29.18,23.6,46.14,49.77
8.67,1,3.35,18,4,4,3,3,9,10,5.39,5,1,4.42,88,25.52,65.5,9.18,66.68
8.61,3,0.95,28,8,8,1,7,1,4,20.8,3,3,8.61,57,22.09,44.5,26.16,48.45
6.68,1,2.59,14,9,9,2,6,1,4,18.19,2,3,4.54,60,42.18,69.9,28.41,63.9
9.66,1,3.48,18,10,8,6,7,10,10,5.11,2,2,4.32,91,44.65,62.8,7.83,71.16
6.35,1,3.86,15,10,7,7,1,9,9,8.91,1,2,4.86,95,22.32,78.6,14.85,66.69
7.43,3,1.1,33,6,5,10,1,2,2,12.78,2,1,8.48,57,38.67,32.0,21.59,53.04
8.55,1,3.44,20,4,1,8,4,8,5,22.67,2,1,8.24,45,20.94,46.4,31.91,40.24
6.92,3,2.98,35,8,9,7,6,10,5,22.81,4,1,6.26,53,33.78,66.8,46.44,63.1
8.39,1,2.36,31,5,2,2,6,6,9,16.43,3,2,7.95,91,47.26,40.599999999999994,23.86,52.61
9.36,2,2.08,33,7,4,10,2,1,4,19.48,5,3,4.16,52,27.65,46.8,39.57,62.81
9.48,2,0.82,23,2,2,7,2,10,3,11.72,5,3,7.39,59,61.64,20.2,15.2,41.69
6.12,3,2.17,27,4,9,3,8,6,6,22.31,3,2,8.21,91,31.83,54.7,42.89,64.07
8.24,3,2.73,34,2,7,10,3,1,5,18.16,1,2,6.35,56,37.93,62.3,27.76,61.45
6.27,3,3.03,21,7,5,9,10,7,4,9.96,2,2,4.06,65,34.8,51.3,12.85,52.09
6.18,2,3.97,31,10,10,4,3,7,9,17.22,3,1,4.02,82,39.87,89.7,30.86,74.16
8.54,3,1.43,13,10,7,1,7,1,4,19.82,5,2,7.83,47,30.5,45.3,40.88,56.74
9.28,2,3.86,31,2,6,5,8,8,8,20.47,2,3,8.42,60,44.97,68.6,27.28,53.64
8.26,3,1.59,25,10,5,2,10,6,7,17.75,3,1,8.07,94,69.89,44.9,27.63,63.15
9.55,3,2.22,20,10,1,7,6,4,6,23.7,3,2,5.21,64,42.78,37.2,46.06,64.38
9.21,2,2.96,22,6,10,5,5,8,4,11.28,5,1,4.06,62,60.84,79.6,17.71,66.31
8.94,2,3.23,26,5,10,9,2,4,5,14.35,3,2,7.63,65,30.21,78.3,22.34,61.11
9.0,3,1.37,29,2,8,1,4,10,7,8.26,2,1,4.46,51,62.26,55.7,15.97,68.6
8.58,3,1.55,32,7,3,4,7,10,4,4.59,4,3,7.55,58,59.4,30.5,7.86,53.4
6.48,2,1.53,31,3,2,1,9,1,7,6.79,1,2,6.26,91,23.13,23.3,13.65,62.13
9.33,1,2.73,17,2,2,9,1,4,3,22.14,5,1,8.15,50,63.3,45.3,26.84,53.68
6.3,3,1.41,32,3,2,10,1,5,8,10.09,4,2,4.42,91,29.27,31.1,15.05,54.14
7.84,2,0.82,21,7,8,6,2,6,5,5.97,2,1,4.99,42,51.29,45.2,11.77,62.14
6.41,1,3.44,12,7,6,6,9,9,1,11.6,1,2,7.93,42,51.16,53.4,24.01,57.36
9.58,3,1.68,33,7,7,5,4,5,6,20.43,1,1,6.41,52,27.35,37.8,28.49,44.27
