gpa,college_tier,study_time,switch_months,risk_score,ambition_score,stability_score,learning_score,salary_priority,wlb_preference,ctc,company_type,location_tier,workload_score,skill_match,savings_rate,switch_probability,predicted_2yr_salary,satisfaction_score
6.09,3,1.34,33,6,1,7,5,5,9,4.21,5,2,7.7,73,61.79,20.4,6.34,51.14
6.19,2,2.72,30,3,7,3,5,9,2,4.5,1,1,4.67,54,43.11,56.2,6.19,60.73
9.53,2,3.95,21,4,3,6,5,5,6,20.07,3,2,6.04,65,50.59,55.5,31.15,62.38
8.24,1,3.6,27,2,4,6,8,9,2,12.72,5,2,6.28,74,30.55,67.0,26.31,67.93
9.24,1,2.21,13,7,2,7,7,5,9,4.41,2,2,8.04,66,45.57,39.1,6.67,53.54
8.21,2,0.78,25,6,9,3,5,3,3,18.32,2,3,7.72,92,41.8,54.8,39.91,66.32
7.71,3,2.18,27,6,2,4,10,9,6,24.69,4,2,6.08,55,44.33,31.8,51.32,60.91
9.71,3,3.21,25,3,10,7,7,8,4,21.27,2,3,5.76,79,37.62,75.1,26.54,57.66
7.73,3,2.9,16,8,3,2,6,9,8,10.22,3,3,5.2,44,24.53,58.0,21.62,65.46
6.88,2,0.8,35,10,10,2,8,10,7,20.96,2,2,6.1,95,42.97,52.0,35.11,64.59
9.76,2,1.33,31,9,10,3,9,8,1,6.18,2,1,8.86,66,56.09,59.3,9.63,61.45
6.03,1,1.23,13,3,10,5,8,1,2,11.85,4,1,6.99,83,26.24,44.3,19.54,54.55
7.06,3,2.57,32,8,1,8,6,5,10,23.23,3,3,5.79,73,58.06,31.7,44.89,59.76
8.18,3,1.77,17,2,2,8,5,2,2,24.27,4,2,4.01,54,35.57,39.7,34.51,53.72
8.89,1,3.42,18,3,6,4,10,10,2,7.34,1,2,5.82,69,66.54,58.2,13.34,72.19
6.47,1,3.01,29,5,9,3,9,1,6,4.16,5,2,4.98,93,46.22,63.099999999999994,8.22,77.82
9.47,1,2.95,17,5,1,3,3,3,3,4.03,5,2,8.9,61,38.29,33.5,7.93,50.39
6.45,3,2.83,32,8,9,10,5,3,4,10.0,4,2,5.74,54,48.87,57.3,20.95,68.9
6.51,2,1.82,34,2,7,10,8,4,5,16.37,3,3,6.76,57,68.13,46.2,34.52,61.46
8.59,3,3.75,32,3,9,3,6,7,8,19.7,5,1,8.14,40,23.93,66.5,42.96,57.91
7.1,1,0.69,32,10,10,3,10,7,7,17.22,1,2,4.94,85,54.57,37.9,21.54,53.83
9.67,3,3.49,14,10,9,10,2,3,7,16.94,5,2,4.08,73,20.57,77.9,23.98,64.29
6.03,1,0.72,35,2,2,5,9,2,7,16.48,1,3,7.09,94,48.12,26.2,24.54,50.91
8.55,3,4.0,25,4,5,8,1,9,3,5.55,1,2,7.28,79,25.44,61.0,6.93,56.96
8.72,2,1.09,35,4,6,5,1,2,9,24.86,3,1,7.15,93,30.69,29.9,43.93,59.46
8.68,2,1.45,17,2,7,6,6,3,8,6.55,1,1,4.98,42,69.07,46.5,11.66,60.09
6.43,3,2.83,34,9,1,4,6,2,3,11.74,3,3,4.56,84,26.61,42.3,21.03,59.12
7.44,1,1.69,23,1,5,10,9,4,3,23.1,2,3,5.4,50,46.5,33.9,33.64,54.37
8.04,1,2.26,16,6,6,5,9,8,5,22.74,4,1,6.82,78,65.94,48.599999999999994,41.91,68.24
8.79,1,1.97,26,1,3,4,1,4,4,16.67,5,2,4.37,48,38.48,33.7,30.91,60.41
6.15,1,2.89,18,5,6,7,6,2,3,8.16,4,1,7.32,52,65.23,54.900000000000006,11.26,55.48
6.51,2,2.72,17,10,3,4,9,9,9,5.54,2,2,7.11,90,55.2,50.2,10.09,67.56
9.71,3,1.27,28,1,9,6,10,6,6,11.88,5,3,6.97,50,38.1,40.7,15.6,51.21
8.15,2,1.89,19,5,1,2,7,1,4,14.65,2,3,4.46,68,69.98,39.9,21.36,64.15
6.88,2,1.63,32,10,1,5,7,10,4,11.8,5,2,5.68,66,35.03,35.3,14.63,45.81
8.07,1,3.77,36,8,4,6,1,5,9,13.08,5,1,7.88,63,43.97,64.7,15.92,50.86
7.77,1,1.87,13,6,6,1,1,9,6,8.86,1,3,7.22,52,36.07,52.7,12.54,47.74
8.26,1,1.86,22,8,9,2,4,10,5,18.81,4,2,5.33,66,41.27,57.6,36.78,60.79
8.22,1,2.52,28,4,4,9,1,10,5,22.54,5,1,4.84,93,28.4,42.2,34.06,62.14
6.36,3,1.73,17,6,7,1,1,2,2,11.6,5,2,8.4,87,54.25,50.3,20.52,63.68
8.18,1,1.47,23,4,5,3,10,10,3,13.97,4,1,8.46,88,55.49,35.7,23.32,55.39
8.37,1,3.31,28,9,2,5,5,6,6,9.81,3,1,4.02,64,23.89,54.1,12.55,54.3
8.63,3,0.53,32,10,10,8,8,7,6,19.09,1,2,4.25,73,30.63,48.3,32.27,61.4
7.09,3,2.07,21,4,5,1,10,5,6,24.09,5,2,6.96,53,64.52,44.7,46.44,63.23
8.62,2,1.0,14,2,5,5,9,5,6,21.52,4,2,5.85,56,28.41,41.0,36.21,55.71
9.72,3,3.13,31,4,9,1,3,8,5,12.94,2,3,6.37,75,66.51,73.3,17.27,60.66
6.88,1,2.19,28,3,7,3,3,8,9,7.52,1,3,8.33,72,57.87,60.9,9.74,52.28
8.59,2,2.64,21,3,8,1,8,2,6,6.01,2,1,7.51,41,30.77,51.400000000000006,12.94,59.92
6.89,3,3.72,24,8,10,5,6,5,1,20.02,5,1,5.11,95,64.49,84.2,35.08,74.67
7.15,3,1.36,29,7,2,9,2,5,10,9.38,5,1,6.06,51,21.86,23.6,15.1,41.08
6.04,3,3.52,26,9,5,5,3,9,6,19.86,2,3,7.33,54,57.11,64.2,40.79,60.5
7.51,3,0.67,19,3,5,4,10,3,6,5.22,1,2,5.07,43,53.41,37.7,6.38,50.38
7.4,1,1.34,25,10,6,1,5,10,1,21.73,4,1,6.19,73,59.11,46.4,26.73,58.38
6.91,1,3.03,35,7,1,8,10,8,10,8.84,5,2,8.76,61,57.53,34.3,18.76,52.81
8.01,2,3.33,30,8,1,2,4,8,4,23.73,4,1,4.44,62,69.86,43.3,36.6,61.56
9.3,1,2.17,14,3,3,1,3,8,4,19.34,3,3,7.2,88,23.03,44.7,37.68,65.52
6.84,2,1.47,23,8,2,10,6,9,8,16.54,4,1,8.67,81,59.15,22.7,32.28,53.91
8.64,2,1.42,35,2,1,6,4,6,2,19.9,1,2,8.16,64,44.24,34.2,39.78,51.32
9.07,1,3.2,26,2,5,3,10,5,7,8.8,2,2,8.53,68,21.52,66.0,12.11,55.01
6.04,1,3.82,32,3,3,10,2,8,10,15.58,5,1,4.05,53,62.21,52.199999999999996,21.57,56.32
6.85,2,0.91,16,6,8,10,4,8,2,9.73,1,2,8.48,78,36.86,42.1,17.02,51.37
8.16,3,1.72,33,10,2,6,1,7,9,11.34,3,3,5.54,68,41.33,34.2,23.13,61.93
7.76,2,2.17,28,9,1,8,6,4,1,23.28,1,3,4.71,93,56.88,28.7,38.04,57.84
7.78,3,1.89,15,3,10,4,10,8,8,4.79,2,1,4.34,53,42.55,68.9,6.53,58.69
8.79,1,4.0,21,6,7,4,4,8,4,13.67,4,1,6.76,74,35.19,62.0,18.41,61.62
7.35,3,2.64,30,3,9,5,5,4,8,4.07,2,3,4.21,93,31.07,61.400000000000006,8.32,68.85
8.59,3,3.57,21,4,2,2,8,9,1,9.61,4,1,4.92,46,60.39,48.699999999999996,20.5,68.38
6.19,3,2.69,17,5,9,8,4,8,6,14.92,3,2,6.32,51,50.23,61.9,29.22,63.3
9.63,3,2.37,34,5,7,5,7,7,10,15.86,3,1,6.64,95,30.5,61.7,27.6,66.39
8.74,2,1.9,16,7,7,10,10,8,8,4.66,4,1,5.33,92,39.19,50.0,6.73,62.93
7.58,1,2.76,20,4,4,6,1,2,8,4.64,4,1,5.16,70,30.85,42.599999999999994,6.39,50.06
8.54,3,3.21,33,7,5,2,4,2,5,6.22,1,3,4.87,41,42.8,61.1,10.4,59.71
6.44,3,0.69,31,4,9,4,8,2,1,5.12,1,1,8.74,78,40.72,45.9,8.56,54.68
7.8,2,3.48,24,2,9,3,2,3,1,10.62,1,3,4.18,53,56.51,66.8,20.53,69.36
9.12,1,0.75,20,3,8,3,9,8,9,14.83,3,1,5.8,70,45.99,51.5,22.96,58.36
9.56,1,3.06,36,2,2,9,3,2,6,21.94,3,2,6.06,48,40.74,46.6,39.19,57.1
9.58,1,3.59,26,2,4,7,1,2,8,23.96,3,1,7.81,74,36.92,48.9,42.21,58.92
9.72,3,3.18,25,4,8,5,5,8,7,5.89,2,1,6.25,43,43.73,55.8,10.99,62.1
6.09,3,0.83,20,8,6,8,10,8,7,22.84,4,3,7.93,55,25.42,38.3,34.9,47.23
8.39,3,1.62,13,9,5,4,1,7,7,13.06,1,2,8.33,52,20.0,39.2,17.9,44.92
6.65,2,3.69,26,6,5,10,6,3,3,20.89,5,3,5.5,70,52.66,68.9,26.25,63.24
6.7,2,2.75,35,2,1,2,5,3,9,11.32,2,1,5.86,56,53.35,38.5,16.93,54.13
8.96,2,1.37,27,8,2,3,7,9,1,5.48,5,1,8.41,89,35.55,24.700000000000003,8.79,52.06
7.31,2,3.21,15,8,10,4,3,5,9,15.1,3,2,7.64,65,32.38,66.1,21.64,53.56
7.91,1,3.82,22,7,6,8,7,7,3,5.48,3,3,7.24,83,24.82,60.199999999999996,11.01,66.81
9.34,3,1.46,34,5,1,9,3,3,10,4.08,3,2,7.02,50,52.57,29.6,5.87,46.36
7.31,3,3.46,32,4,4,7,10,2,2,23.77,2,2,8.46,87,28.31,60.6,47.29,66.86
8.6,2,3.47,18,4,8,9,3,5,8,15.9,4,1,6.65,77,44.11,71.7,32.41,66.77
8.04,1,3.63,29,8,10,8,2,5,6,13.28,4,1,5.99,50,41.68,73.3,17.2,56.75
9.17,2,2.52,32,6,6,9,8,5,10,7.16,5,2,5.22,90,21.94,55.2,13.87,65.97
6.39,2,2.23,27,8,8,5,3,4,9,8.64,3,2,7.54,40,29.77,52.3,12.6,50.1
7.95,2,2.87,20,9,2,6,5,4,5,13.48,1,3,4.61,54,33.24,37.7,22.86,50.44
8.64,2,3.19,31,5,4,9,4,9,9,19.79,3,2,7.97,92,51.79,46.9,32.74,65.25
6.56,1,2.2,29,9,4,6,4,7,8,14.23,1,2,4.81,65,62.63,36.0,23.14,63.24
8.01,3,0.85,21,9,4,7,9,10,5,12.09,1,2,8.47,83,54.99,33.5,17.42,56.53
7.6,1,1.64,16,9,4,6,5,9,7,17.11,4,3,5.86,84,25.98,43.4,34.35,63.39
9.22,2,1.54,24,4,7,9,1,7,7,14.85,5,3,5.69,49,61.09,54.4,32.37,62.47
6.64,3,2.32,22,8,7,2,3,9,5,17.06,5,1,4.2,58,52.8,60.2,26.22,60.85
7.87,3,2.17,19,10,8,3,6,7,9,18.42,3,3,7.6,93,28.28,49.7,31.88,59.13
6.69,1,2.31,33,3,4,6,2,9,5,12.48,4,1,4.96,89,58.15,40.1,26.66,71.18
9.14,1,0.53,30,2,1,3,4,9,6,6.02,2,1,8.93,71,52.28,22.3,10.25,47.54
9.23,2,2.48,26,10,6,1,1,7,3,24.39,4,3,6.09,65,25.69,51.8,40.31,59.47
6.15,2,2.54,20,1,7,5,1,2,9,10.55,2,2,8.59,89,51.02,46.4,16.33,62.05
9.52,2,1.35,32,10,2,1,5,7,10,6.16,3,3,6.26,42,56.74,32.5,10.83,57.4
8.82,3,1.38,26,6,10,1,6,9,2,19.72,2,1,4.94,62,43.26,49.8,25.2,55.39
6.38,1,1.92,29,7,6,8,1,2,8,23.43,5,3,4.34,76,36.98,44.2,50.91,71.63
6.36,1,2.98,12,4,1,1,7,3,8,18.49,2,1,6.69,55,30.06,37.8,34.57,54.18
6.84,1,3.15,25,5,3,3,4,3,5,18.37,1,2,6.36,65,57.97,60.5,25.87,64.45
7.81,3,0.87,32,7,5,8,5,5,1,18.67,4,2,6.58,63,32.08,43.7,38.47,54.26
6.36,1,3.77,16,10,9,8,6,8,7,9.13,1,2,8.0,88,30.41,76.7,18.94,72.16
6.41,3,2.69,31,10,1,9,1,3,6,13.96,2,3,6.56,60,65.1,31.9,22.28,57.03
6.2,2,2.17,29,7,7,6,10,6,7,21.93,1,1,4.5,88,52.15,62.7,40.16,73.36
7.65,1,3.73,20,3,9,9,4,9,4,24.95,2,1,6.57,68,49.48,73.3,39.33,66.46
8.8,3,1.78,12,1,4,6,5,1,10,15.34,3,3,6.54,73,69.66,37.8,18.69,56.76
8.71,3,1.53,16,2,5,4,5,6,2,8.12,5,2,5.11,78,45.97,33.3,16.42,67.17
7.13,2,0.69,27,1,1,4,3,6,3,19.28,2,3,4.95,83,49.75,19.9,30.76,56.12
9.11,3,0.88,13,7,4,5,3,8,4,10.32,2,3,6.51,94,24.26,30.8,19.24,62.96
8.64,3,1.71,14,2,10,5,3,9,5,20.89,5,1,7.34,95,31.55,58.1,33.95,66.95
7.61,1,3.61,35,8,7,1,6,4,4,15.23,4,3,6.3,65,62.87,57.1,23.83,63.01
9.23,2,1.08,18,8,5,1,8,7,4,22.1,1,1,8.86,90,35.74,37.8,34.17,52.08
7.79,1,1.77,31,1,6,4,1,4,6,5.97,3,2,4.15,95,47.6,55.7,10.84,69.11
7.35,3,2.6,36,1,3,6,10,10,8,6.51,2,2,4.72,45,24.18,45.0,12.09,51.02
7.68,3,3.57,27,3,6,8,6,4,7,22.42,1,3,4.1,46,60.57,73.69999999999999,30.69,63.38
7.49,1,1.48,13,9,7,6,9,5,7,9.68,5,1,8.18,65,29.23,50.8,14.12,46.07
8.23,3,0.55,13,7,7,1,2,4,5,10.13,2,2,8.78,65,46.66,46.5,21.42,59.81
8.4,3,1.99,35,3,8,8,1,1,5,18.9,3,3,7.1,54,61.2,45.9,39.82,60.91
8.37,2,3.55,17,6,8,9,7,10,1,23.59,4,2,8.01,44,67.57,74.5,50.46,69.67
7.52,1,3.98,16,10,1,4,7,5,6,20.38,3,3,8.27,92,33.75,46.8,29.31,53.85
6.57,2,2.0,25,2,10,9,3,10,6,21.26,2,3,8.69,68,28.27,55.0,44.33,60.12
9.0,3,1.45,31,5,1,6,9,1,6,12.63,4,2,4.95,93,45.52,36.5,17.83,59.95
6.52,3,3.73,26,8,6,9,7,9,10,24.09,1,2,5.62,74,36.06,75.3,51.81,68.29
6.66,1,2.91,30,8,5,8,8,3,10,18.27,2,1,6.52,66,64.7,64.1,28.34,59.54
8.2,1,3.93,18,8,7,6,10,3,5,5.76,3,2,7.93,65,49.7,80.30000000000001,11.62,66.72
7.68,2,3.83,27,1,10,1,7,6,2,19.53,4,1,5.78,60,49.72,85.3,42.69,71.03
6.6,3,1.28,36,4,4,1,3,10,7,11.56,3,3,6.82,54,21.28,29.8,23.38,54.16
9.67,2,1.52,26,10,1,10,9,10,5,16.61,4,3,4.14,73,57.82,38.2,24.26,62.19
9.62,2,2.36,12,7,6,7,3,9,8,22.81,5,1,7.49,44,37.05,57.599999999999994,48.76,58.99
7.78,3,2.42,29,7,8,5,1,7,2,18.37,1,3,4.67,53,33.54,68.2,23.43,57.87
6.39,1,2.65,24,4,1,6,8,10,9,22.23,3,1,4.75,44,57.21,42.5,44.97,56.7
8.18,3,3.97,24,5,2,5,2,10,6,5.42,1,1,6.21,85,63.36,59.7,8.2,70.39
8.89,3,3.61,20,8,3,5,6,10,4,12.39,1,2,7.02,82,23.28,50.1,16.33,51.98
8.9,2,2.47,25,9,2,4,4,3,2,8.91,2,3,8.1,53,60.16,50.7,16.55,53.5
7.61,2,1.56,36,6,7,3,4,7,3,13.67,4,3,8.43,92,36.1,47.6,26.62,65.52
9.03,3,1.91,31,3,4,8,3,7,4,15.8,1,1,4.48,60,66.97,50.099999999999994,31.84,63.18
6.6,2,2.21,12,1,4,9,1,1,4,4.09,3,1,6.14,40,59.28,41.1,5.86,54.65
7.09,3,2.74,23,6,5,2,8,4,1,4.46,1,3,6.8,78,47.29,47.400000000000006,7.01,59.15
7.73,3,2.67,32,2,5,6,3,3,6,7.65,1,2,8.8,64,35.31,57.7,14.2,61.72
8.4,3,2.38,30,4,5,7,8,1,8,17.3,1,2,7.31,47,52.53,47.8,21.57,49.1
8.95,1,3.79,25,4,8,5,1,1,6,22.87,1,2,6.73,73,21.33,73.9,47.37,68.46
8.45,2,3.55,12,2,1,3,1,7,1,22.35,1,1,4.86,64,39.48,51.5,29.61,59.54
9.67,3,1.82,24,5,7,10,5,5,5,16.35,5,3,5.03,62,41.89,43.2,30.09,58.53
9.21,1,3.55,12,10,3,1,3,3,10,10.35,4,1,7.51,51,27.94,45.5,21.34,52.53
8.53,2,2.83,13,9,10,10,1,4,9,6.2,2,1,5.42,68,28.51,65.3,8.15,54.84
6.91,2,2.72,23,4,7,5,8,8,7,18.08,2,3,5.03,41,48.48,60.2,32.18,59.02
7.63,2,1.21,36,8,6,7,3,7,5,7.65,3,3,4.26,46,45.93,41.1,16.07,59.24
9.42,2,2.86,20,2,6,5,9,7,5,10.69,1,1,8.79,43,30.2,47.599999999999994,19.9,53.31
7.3,3,3.93,32,6,4,3,3,5,9,22.24,4,2,6.39,72,27.44,60.300000000000004,31.55,57.23
7.45,2,2.26,36,8,2,8,6,1,2,22.74,3,1,5.48,41,40.31,29.599999999999998,49.71,59.74
7.5,1,2.43,19,8,9,3,4,9,5,11.13,5,1,6.9,47,39.12,52.3,23.29,62.89
7.01,2,1.44,13,1,9,4,4,7,10,15.84,4,1,4.99,57,45.09,51.4,27.65,64.35
7.71,2,0.79,35,6,8,3,1,8,7,4.25,1,1,7.82,66,52.49,45.9,7.33,58.97
7.96,3,1.91,32,1,7,2,7,3,9,16.2,5,1,4.61,52,65.32,49.099999999999994,22.25,60.62
8.28,1,1.61,31,3,6,3,5,8,2,14.1,4,2,6.8,56,35.48,48.1,23.81,52.3
6.7,2,0.93,20,7,6,7,6,5,1,17.95,3,1,7.95,66,54.57,28.3,28.51,52.66
8.57,1,1.45,19,10,4,6,5,7,7,21.36,5,3,6.88,45,66.6,39.5,27.13,49.66
8.97,1,3.31,21,3,2,10,8,3,6,17.41,1,1,8.24,74,38.4,44.1,38.17,61.07
8.55,3,3.12,26,5,2,6,6,5,7,24.08,5,2,5.35,52,23.71,46.2,31.11,46.77
8.74,3,2.71,36,5,3,9,1,6,9,15.01,4,1,7.9,61,39.81,53.1,24.76,59.84
7.07,3,2.81,16,8,8,1,9,4,3,23.98,4,1,7.71,69,67.16,55.1,40.63,60.94
8.0,1,2.6,36,4,8,5,7,9,10,13.54,1,1,4.69,66,21.04,60.0,27.34,64.92
9.34,1,3.48,28,8,7,2,6,1,3,24.52,3,3,6.36,83,50.68,66.8,53.75,75.23
9.18,1,1.0,28,2,1,3,4,6,8,23.67,1,1,6.94,76,53.28,30.0,46.99,62.08
8.76,3,1.9,32,1,4,2,9,3,8,11.78,5,3,4.19,42,61.62,50.0,18.07,58.81
9.11,1,3.24,21,2,1,4,4,2,4,8.85,3,1,6.9,83,69.04,36.400000000000006,17.04,68.34
9.36,1,2.18,18,6,5,8,6,8,9,12.67,2,1,5.97,50,30.12,42.8,15.39,45.9
7.3,1,3.21,31,6,8,3,8,10,9,12.34,4,1,6.1,94,45.35,72.1,18.47,66.92
7.89,3,1.22,29,1,7,1,7,10,4,17.52,5,1,5.37,60,40.21,49.2,35.26,60.58
9.16,2,0.81,26,9,9,1,3,10,9,19.11,2,1,7.48,56,57.74,43.1,29.63,53.6
9.47,2,2.5,31,8,5,3,7,5,2,8.83,2,2,6.41,56,21.13,54.0,11.25,44.99
9.32,2,3.06,22,4,5,9,3,7,2,4.11,2,1,8.6,47,69.62,63.6,5.48,49.96
6.74,2,2.74,15,5,7,7,3,7,9,19.47,4,3,5.18,95,21.37,49.400000000000006,33.7,66.04
9.46,3,2.99,17,3,1,6,4,6,10,20.76,5,1,4.76,53,48.3,39.900000000000006,39.24,62.27
9.62,1,2.18,17,3,9,2,4,1,7,16.53,4,3,6.97,40,24.47,61.8,24.03,46.15
9.73,2,3.92,21,6,2,1,6,2,9,12.64,5,2,6.96,42,36.17,55.2,17.34,51.36
7.34,3,3.37,30,4,2,1,6,3,10,12.42,2,2,6.52,77,40.76,40.7,20.11,55.86
9.29,1,1.29,26,9,10,2,1,10,8,19.01,5,3,8.68,77,58.75,61.9,40.9,71.22
7.91,3,1.45,19,1,1,9,5,5,5,18.53,1,3,6.46,63,24.15,32.5,31.83,50.07
7.05,3,0.8,16,7,5,5,8,2,10,8.73,5,1,4.94,54,62.85,24.0,15.24,57.59
7.12,2,0.84,27,8,7,3,3,2,3,17.16,4,1,7.75,93,22.52,42.4,23.78,56.18
7.67,1,3.15,26,10,7,5,3,8,7,16.77,1,3,5.15,92,47.07,58.5,30.43,71.15
8.28,1,3.06,28,5,2,3,8,2,6,11.08,5,1,5.79,77,39.28,55.6,16.86,65.46
7.5,2,3.55,20,1,8,6,4,6,4,22.21,1,2,4.37,61,59.78,69.5,48.53,73.79
9.66,3,2.31,16,3,9,10,3,5,2,4.64,4,3,4.68,46,60.56,63.1,6.4,64.11
7.06,3,3.35,17,3,10,8,3,6,9,17.7,1,1,5.97,85,25.68,68.5,24.52,57.02
8.97,2,1.74,30,3,7,2,9,5,10,12.8,1,2,7.37,68,43.91,46.4,19.97,54.03
9.8,3,2.8,12,5,2,8,6,9,5,14.77,3,1,8.1,56,59.48,52.0,28.65,57.52
8.08,2,1.89,29,5,9,2,10,1,7,22.06,2,2,6.07,69,39.01,53.9,33.93,61.81
7.04,2,0.67,16,1,4,7,5,5,3,6.39,5,1,5.45,70,24.71,37.7,8.7,48.83
7.49,2,0.82,17,5,10,7,2,9,4,9.19,4,1,7.23,73,30.74,43.2,14.12,49.41
8.79,2,1.72,27,4,4,2,1,5,6,10.77,4,1,7.18,52,58.22,46.2,14.52,51.53
8.85,2,3.95,34,1,3,1,10,3,4,7.24,4,3,4.75,73,54.01,49.5,10.96,64.84
7.06,1,1.88,26,9,8,4,3,1,10,9.49,2,3,7.62,91,24.48,53.8,17.11,63.18
7.09,3,3.46,12,6,4,1,5,10,10,15.48,1,1,6.99,52,44.31,49.6,27.55,56.92
7.07,3,1.04,14,4,4,3,7,9,10,20.59,5,2,4.54,53,40.28,36.4,37.95,52.05
7.84,3,1.8,34,3,8,5,1,10,7,17.08,3,3,8.8,77,52.67,43.0,22.72,51.69
9.32,3,1.64,13,4,7,2,6,9,9,21.18,5,3,5.31,83,69.21,40.4,43.54,67.27
7.41,3,3.03,17,7,7,10,1,4,9,23.19,1,3,8.04,68,67.29,54.3,31.72,58.85
9.13,1,2.78,19,9,2,5,9,2,4,15.53,2,2,5.22,92,38.77,33.8,21.1,57.1
6.58,1,2.25,21,10,10,4,1,8,1,19.47,5,3,7.43,84,26.2,68.5,38.26,67.56
6.34,3,1.98,19,9,10,8,10,3,3,11.39,3,1,8.32,94,36.6,58.8,22.79,69.88
8.15,2,1.79,26,10,4,1,3,9,6,20.76,5,2,7.0,46,26.69,44.9,31.13,46.82
6.22,1,1.78,33,7,2,1,9,4,2,20.49,1,3,8.89,70,24.19,25.8,39.16,53.2
9.71,3,1.68,20,5,9,9,8,3,5,6.65,2,3,7.92,72,50.85,56.8,14.34,70.33
9.55,3,3.38,18,5,3,8,7,1,1,18.79,2,3,4.57,50,39.78,48.8,25.52,57.24
7.87,1,1.67,28,10,5,3,10,7,6,22.81,5,2,7.98,66,50.18,38.7,47.49,54.73
6.79,2,2.76,18,7,9,8,10,1,4,5.33,5,1,4.69,72,31.69,55.599999999999994,6.59,52.54
9.4,1,2.69,15,5,2,10,10,6,10,21.24,1,1,7.6,40,63.54,46.9,28.88,50.56
8.51,1,3.46,30,1,3,1,8,9,4,24.34,1,1,4.98,93,26.85,54.6,33.85,56.93
8.59,2,2.42,18,9,8,2,4,1,10,12.85,5,1,4.59,68,33.94,48.2,18.55,53.89
6.13,2,2.11,24,9,9,8,2,7,9,8.36,4,2,4.98,88,34.8,59.099999999999994,11.27,57.03
7.09,3,2.97,12,7,8,6,1,2,7,16.66,2,2,4.52,52,28.36,54.7,32.89,61.91
8.97,2,1.9,24,8,8,5,6,5,10,20.61,5,2,7.83,58,42.17,55.0,29.61,50.13
6.06,1,1.39,30,5,8,7,8,2,10,8.17,1,1,5.34,46,23.02,49.9,13.41,51.87
7.19,3,3.9,25,6,4,1,4,10,9,12.88,1,3,7.71,44,42.34,66.0,23.88,59.67
9.21,3,1.44,35,1,9,10,6,3,2,18.32,5,2,5.3,64,34.84,53.4,39.25,64.29
9.24,1,3.9,22,6,1,10,8,7,1,9.31,5,2,8.93,94,24.46,53.0,13.74,50.96
6.2,1,1.95,13,2,4,7,8,5,2,4.12,4,1,7.24,67,63.05,49.5,5.18,53.34
6.2,1,3.82,33,2,4,3,3,9,2,13.44,5,3,8.41,74,44.47,58.199999999999996,24.61,64.82
8.07,2,3.82,26,4,2,2,7,6,9,14.99,5,3,6.59,48,22.27,45.199999999999996,29.08,57.3
8.14,2,2.13,19,10,9,2,8,6,8,17.12,2,1,5.35,94,34.14,56.3,24.16,62.6
7.41,2,1.71,36,10,4,9,1,8,1,24.8,3,2,4.59,49,35.95,31.1,31.53,43.67
6.47,2,2.63,26,5,10,5,3,8,5,12.72,3,2,7.29,55,37.46,66.3,15.97,56.87
7.08,2,1.62,22,3,1,8,6,7,9,21.22,1,1,7.0,71,68.02,28.200000000000003,43.58,61.37
6.79,3,3.67,36,9,4,3,8,10,4,5.89,3,2,5.59,73,53.59,58.7,11.82,72.88
7.98,1,2.47,18,5,10,3,5,5,8,20.94,3,2,5.6,56,36.01,73.7,28.95,56.2
9.07,1,3.03,23,8,5,8,4,5,3,21.17,5,3,8.39,60,38.81,54.3,37.08,57.47
7.25,1,2.83,34,3,4,5,6,6,7,4.22,5,2,7.01,87,63.41,59.3,6.55,63.9
8.48,1,2.24,12,10,5,4,7,9,1,4.95,5,1,4.97,84,68.0,54.400000000000006,6.4,62.2
8.59,1,1.83,31,6,6,4,9,1,4,18.7,5,1,5.73,59,23.99,53.3,26.91,57.98
8.12,1,2.6,23,5,6,6,9,10,10,24.59,5,2,5.97,69,47.28,58.0,33.45,57.81
6.65,3,0.79,14,3,3,3,7,7,7,5.6,2,2,4.48,91,46.72,17.9,7.62,57.94
6.14,3,2.01,36,9,10,1,7,2,3,4.37,5,2,6.21,68,51.19,68.1,5.82,65.06
6.49,2,2.1,32,6,4,10,5,5,9,19.26,3,3,6.76,76,31.73,49.0,31.88,53.09
6.16,1,1.16,32,10,10,7,10,4,4,11.25,3,1,7.02,92,34.58,58.6,21.79,66.14
8.09,2,1.73,16,9,6,7,1,3,7,19.62,3,3,4.19,92,60.03,37.3,24.76,62.21
8.98,1,0.85,15,1,3,1,6,3,2,14.6,1,3,6.05,82,29.44,19.5,31.85,57.75
7.0,2,2.69,29,1,6,2,1,4,9,18.64,1,2,5.41,78,44.46,54.9,33.24,69.66
9.27,2,2.82,12,2,5,2,9,6,5,14.13,5,2,8.42,80,45.44,63.2,19.04,60.41
7.59,1,3.58,28,9,9,1,10,3,3,6.97,5,3,8.86,83,43.64,78.8,14.79,68.39
6.07,2,3.87,13,5,8,5,3,9,10,6.65,1,2,4.89,51,65.05,73.7,12.4,68.28
9.71,3,2.74,15,5,10,5,1,4,9,16.24,5,2,8.14,65,66.75,58.400000000000006,33.42,67.33
8.07,3,2.42,28,9,8,1,7,4,3,7.25,5,1,5.74,70,33.57,62.2,9.37,55.25
6.42,3,3.25,35,10,5,10,1,7,10,5.39,5,2,5.28,67,48.67,49.5,8.02,58.26
7.92,1,1.83,32,6,2,10,6,10,7,5.1,1,1,5.53,90,36.67,32.3,7.93,62.13
6.38,3,1.36,18,3,7,2,2,4,8,19.27,3,2,5.84,54,45.93,38.6,30.66,56.96
